shift_app,shift_dis,chi2_sm_total,chi2_geo_total,delta_total,pos_channels,lock_ok,delta_T2K_app_FHC,delta_T2K_app_RHC,delta_T2K_dis_FHC,delta_T2K_dis_RHC
-2,-10,6390.560578062503,6390.507932632003,0.05264543049997883,1,False,0.4500657296164263,-0.26260964365224027,-0.07497374051126826,-0.059836914953393716
-8,-1,6394.933381908629,6394.6049865072955,0.32839540133318224,2,False,0.3603130414894622,-0.030906064927876287,0.03879250536101608,-0.039804080589263435
-5,2,6420.3177084947165,6420.127715153081,0.18999334163527237,3,False,0.22499759175025247,-0.08367436257049121,0.01813847976472971,0.03053163269134984
-1,-11,6441.371474669569,6441.422749755809,-0.051275086239911616,1,False,0.15319023936513076,-0.08528320298603376,-0.061673706104556913,-0.05750841651524752
-3,-6,6452.933578299419,6453.26460162759,-0.3310233281708861,0,False,-0.007785076448726613,-0.2062319354452029,-0.06162698721664128,-0.055379329061452154
-7,-4,6493.066910247762,6492.946492524134,0.12041772362863412,1,False,0.2630735442880905,-0.0492840215151773,-0.05596348439416943,-0.03740831474959805
-3,-7,6517.221322344985,6517.568319075054,-0.346996730068895,0,False,-0.007785076448726613,-0.2062319354452029,-0.07083860512466345,-0.06214111304984726
2,-9,6530.802765370541,6529.927542773423,0.8752225971184089,2,False,0.8907638572184169,0.12721026435883687,-0.07590807541009781,-0.06684344904857653
-8,-3,6532.274643863989,6532.0252445624055,0.24939930158325296,1,False,0.3603130414894622,-0.030906064927876287,-0.03356825135801955,-0.046439423619233366
-6,2,6580.456196600529,6580.134489260242,0.32170734028750303,3,False,0.33962687026496496,-0.06658964243410992,0.01813847976472971,0.03053163269134984
-4,-11,6593.700935826738,6592.93092308441,0.7700127423277081,2,False,0.772932778574841,0.1162620863731263,-0.061673706104556913,-0.05750841651524752
-3,-8,6595.097183382168,6595.458241882043,-0.361058499875071,0,False,-0.007785076448726613,-0.2062319354452029,-0.0786742305158441,-0.06836725746524053
-2,4,6616.706895414153,6616.434055288114,0.27284012603922747,3,False,0.4500657296164263,-0.26260964365224027,0.0441168502252367,0.0412671898507142
3,-9,6624.322345088465,6623.366869401585,0.9554756868801633,2,False,0.5885826894959791,0.5096445218432564,-0.07590807541009781,-0.06684344904857653
-8,-4,6658.168075944551,6657.932040767133,0.2360351774177616,1,False,0.3603130414894622,-0.030906064927876287,-0.05596348439416943,-0.03740831474959805
-5,-5,6690.616069811936,6690.5711322950865,0.0449375168491315,1,False,0.22499759175025247,-0.08367436257049121,-0.04857665789904786,-0.04780905443141137
-5,-6,6765.337874067281,6765.313557154379,0.02431691290166782,1,False,0.22499759175025247,-0.08367436257049121,-0.06162698721664128,-0.055379329061452154
-1,5,6795.949579848176,6795.808857180935,0.14072266724087967,3,False,0.15319023936513076,-0.08528320298603376,0.03746743645024253,0.03534819441142645
1,-9,6828.406660446918,6827.92082643815,0.48583400876850646,2,False,0.40855707238051764,0.22002846084706107,-0.07590807541009781,-0.06684344904857653
-5,-7,6829.625618112848,6829.617274601843,0.008343511005477922,1,False,0.22499759175025247,-0.08367436257049121,-0.07083860512466345,-0.06214111304984726
-6,-5,6850.754557917749,6850.577906402248,0.17665151550045266,1,False,0.33962687026496496,-0.06658964243410992,-0.04857665789904786,-0.04780905443141137
-7,1,6887.944912691125,6887.662188042109,0.2827246490160178,3,False,0.2630735442880905,-0.0492840215151773,0.029049558099359274,0.03988556814408639
4,-5,6904.787349023217,6904.230532505893,0.5568165173235684,2,False,0.23041497683607304,0.4227872528182388,-0.04857665789904786,-0.04780905443141137
-5,-8,6907.50147915003,6907.507197408831,-0.00571825880160759,1,False,0.22499759175025247,-0.08367436257049121,-0.0786742305158441,-0.06836725746524053
-6,-6,6925.476362173094,6925.320331261541,0.15603091155298898,1,False,0.33962687026496496,-0.06658964243410992,-0.06162698721664128,-0.055379329061452154
-2,-11,6954.444476595682,6954.3762026323375,0.06827396334483637,1,False,0.4500657296164263,-0.26260964365224027,-0.061673706104556913,-0.05750841651524752
5,-2,6955.908851884718,6955.835953961504,0.07289792321444111,1,False,-0.2087442588781414,0.33910438372640783,-0.03585742703194228,-0.021604774601421184
5,-1,6972.863425385042,6972.7340768354225,0.12934854961986275,2,False,-0.2087442588781414,0.33910438372640783,0.03879250536101608,-0.039804080589263435
4,-6,6979.509153278563,6978.972957365186,0.5361959133770142,2,False,0.23041497683607304,0.4227872528182388,-0.06162698721664128,-0.055379329061452154
-6,-7,6989.76410621866,6989.624048709004,0.14005750965679908,1,False,0.33962687026496496,-0.06658964243410992,-0.07083860512466345,-0.06214111304984726
-10,0,7021.101810813822,7020.956284386334,0.1455264274882211,2,False,0.19675364440445264,-0.03879516111942394,-0.027561886172904337,0.015129830376530151
2,-10,7042.946430660548,7042.063267194435,0.8831634661128192,2,False,0.8907638572184169,0.12721026435883687,-0.07497374051126826,-0.059836914953393716
4,-7,7043.7968973241295,7043.27667481265,0.5202225114799148,2,False,0.23041497683607304,0.4227872528182388,-0.07083860512466345,-0.06214111304984726
-8,1,7053.046078387913,7052.647736285108,0.39834210280514526,3,False,0.3603130414894622,-0.030906064927876287,0.029049558099359274,0.03988556814408639
-6,-8,7067.639967255842,7067.513971515992,0.12599573984971357,1,False,0.33962687026496496,-0.06658964243410992,-0.0786742305158441,-0.06836725746524053
5,-3,7110.204687340402,7110.154334890532,0.050352449870842975,1,False,-0.2087442588781414,0.33910438372640783,-0.03356825135801955,-0.046439423619233366
-9,-2,7115.926297930618,7115.7205844538585,0.2057134767592288,1,False,0.3258864736862961,-0.06271079529278722,-0.03585742703194228,-0.021604774601421184
4,-8,7121.672758361312,7121.166597619638,0.5061607416737388,2,False,0.23041497683607304,0.4227872528182388,-0.0786742305158441,-0.06836725746524053
-9,-1,7132.880871430942,7132.618707327777,0.26216410316465044,2,False,0.3258864736862961,-0.06271079529278722,0.03879250536101608,-0.039804080589263435
6,0,7132.5053167966125,7132.986997519886,-0.4816807232737119,2,False,-0.715861027986648,0.2466123605086068,-0.027561886172904337,0.015129830376530151
3,-10,7136.466010378472,7135.502593822597,0.9634165558745735,2,False,0.5885826894959791,0.5096445218432564,-0.07497374051126826,-0.059836914953393716
-3,-9,7182.70409632399,7183.060864860343,-0.35676853635322914,0,False,-0.007785076448726613,-0.2062319354452029,-0.07590807541009781,-0.06684344904857653
-1,-12,7215.097400329883,7215.1038310832155,-0.006430753332097083,1,False,0.15319023936513076,-0.08528320298603376,-0.03775690157999634,-0.03658088813199356
5,-4,7236.098119420964,7236.06113109526,0.036988325704442104,1,False,-0.2087442588781414,0.33910438372640783,-0.05596348439416943,-0.03740831474959805
-9,-3,7270.222133386302,7270.038965382887,0.18316800341472117,1,False,0.3258864736862961,-0.06271079529278722,-0.03356825135801955,-0.046439423619233366
-7,2,7308.593779089361,7308.331319454132,0.26245963522887905,3,False,0.2630735442880905,-0.0492840215151773,0.01813847976472971,0.03053163269134984
-2,5,7309.02258177429,7308.762310057464,0.26027171682653716,3,False,0.4500657296164263,-0.26260964365224027,0.03746743645024253,0.03534819441142645
1,-10,7340.550325736925,7340.056550859161,0.4937748777638262,2,False,0.40855707238051764,0.22002846084706107,-0.07497374051126826,-0.059836914953393716
-4,-12,7367.4268614870525,7366.612004411818,0.8148570752346131,2,False,0.772932778574841,0.1162620863731263,-0.03775690157999634,-0.03658088813199356
-9,-4,7396.115565466864,7395.9457615876145,0.1698038792492298,1,False,0.3258864736862961,-0.06271079529278722,-0.05596348439416943,-0.03740831474959805
-3,3,7398.874626708939,7399.007868724185,-0.13324201524574164,2,False,-0.007785076448726613,-0.2062319354452029,0.04279021866932453,0.037984777979318096
-8,2,7473.69494478615,7473.316867697132,0.3780770890180065,3,False,0.3603130414894622,-0.030906064927876287,0.01813847976472971,0.03053163269134984
-5,-9,7495.108392091852,7495.109820387132,-0.0014282952797657344,1,False,0.22499759175025247,-0.08367436257049121,-0.07590807541009781,-0.06684344904857653
-7,-5,7578.8921404065795,7578.774736596139,0.11740381044091919,1,False,0.2630735442880905,-0.0492840215151773,-0.04857665789904786,-0.04780905443141137
-11,0,7590.254116240116,7590.092933143317,0.16118309679859522,3,False,0.16578385143475316,0.007831301159512805,-0.027561886172904337,0.015129830376530151
2,-11,7606.830329193727,7605.931537194769,0.8987919989585862,2,False,0.8907638572184169,0.12721026435883687,-0.061673706104556913,-0.05750841651524752
5,1,7630.976121864327,7630.776826613235,0.19929525109182578,3,False,-0.2087442588781414,0.33910438372640783,0.029049558099359274,0.03988556814408639
-7,-6,7653.613944661925,7653.517161455431,0.096783206494365,1,False,0.2630735442880905,-0.0492840215151773,-0.06162698721664128,-0.055379329061452154
-6,-9,7655.246880197665,7655.116594494292,0.13028570337246492,1,False,0.33962687026496496,-0.06658964243410992,-0.07590807541009781,-0.06684344904857653
-3,-10,7694.847761613996,7695.196589281355,-0.34882766735881887,0,False,-0.007785076448726613,-0.2062319354452029,-0.07497374051126826,-0.059836914953393716
3,-11,7700.349908911651,7699.370863822931,0.9790450887203406,2,False,0.5885826894959791,0.5096445218432564,-0.061673706104556913,-0.05750841651524752
4,-9,7709.279671303133,7708.769220597938,0.5104507051946712,2,False,0.23041497683607304,0.4227872528182388,-0.07590807541009781,-0.06684344904857653
-5,3,7711.278922476802,7711.0568242509735,0.22209822582863126,3,False,0.22499759175025247,-0.08367436257049121,0.04279021866932453,0.037984777979318096
-7,-7,7717.901688707492,7717.820878902894,0.0808098045981751,1,False,0.2630735442880905,-0.0492840215151773,-0.07083860512466345,-0.06214111304984726
-2,-12,7728.170402255997,7728.057283959744,0.11311829625265091,1,False,0.4500657296164263,-0.26260964365224027,-0.03775690157999634,-0.03658088813199356
-8,-5,7743.993306103369,7743.760284839138,0.23302126423095615,1,False,0.3603130414894622,-0.030906064927876287,-0.04857665789904786,-0.04780905443141137
-9,1,7790.993567910226,7790.66145710559,0.33211080463661347,3,False,0.3258864736862961,-0.06271079529278722,0.029049558099359274,0.03988556814408639
-7,-8,7795.777549744675,7795.710801709883,0.06674803479199909,1,False,0.2630735442880905,-0.0492840215151773,-0.0786742305158441,-0.06836725746524053
-1,6,7805.147543986889,7804.988184364003,0.1593596228858587,3,False,0.15319023936513076,-0.08528320298603376,0.04778940429696377,0.043663182209002116
-8,-6,7818.715110358714,7818.50270969843,0.21240066028349247,1,False,0.3603130414894622,-0.030906064927876287,-0.06162698721664128,-0.055379329061452154
-6,3,7871.417410582615,7871.063598358135,0.3538122244799524,3,False,0.33962687026496496,-0.06658964243410992,0.04279021866932453,0.037984777979318096
-8,-7,7883.002854404281,7882.806427145893,0.19642725838730257,1,False,0.3603130414894622,-0.030906064927876287,-0.07083860512466345,-0.06214111304984726
1,-11,7904.434224270103,7903.924820859495,0.5094034106077743,2,False,0.40855707238051764,0.22002846084706107,-0.061673706104556913,-0.05750841651524752
-3,4,7920.994078965647,7921.122711937465,-0.12863297181866074,2,False,-0.007785076448726613,-0.2062319354452029,0.0441168502252367,0.0412671898507142
-8,-8,7960.878715441462,7960.696349952882,0.18236548858021706,1,False,0.3603130414894622,-0.030906064927876287,-0.0786742305158441,-0.06836725746524053
-5,-10,8007.252057381857,8007.245544808142,0.006512573715554026,1,False,0.22499759175025247,-0.08367436257049121,-0.07497374051126826,-0.059836914953393716
5,2,8051.624988262563,8051.445958025259,0.17903023730468703,3,False,-0.2087442588781414,0.33910438372640783,0.01813847976472971,0.03053163269134984
-6,-10,8167.39054548767,8167.2523189153035,0.1382265723668752,1,False,0.33962687026496496,-0.06658964243410992,-0.07497374051126826,-0.059836914953393716
-9,2,8211.642434308464,8211.330588517614,0.3118457908494747,3,False,0.3258864736862961,-0.06271079529278722,0.01813847976472971,0.03053163269134984
-10,-2,8216.435297767594,8216.334801485942,0.10049628165143076,1,False,0.19675364440445264,-0.03879516111942394,-0.03585742703194228,-0.021604774601421184
4,-10,8221.42333659314,8220.90494501895,0.5183915741890814,2,False,0.23041497683607304,0.4227872528182388,-0.07497374051126826,-0.059836914953393716
-5,4,8233.39837473351,8233.171667464252,0.22670726925753115,3,False,0.22499759175025247,-0.08367436257049121,0.0441168502252367,0.0412671898507142
-10,-1,8233.389871267917,8233.232924359861,0.15694690805503342,2,False,0.19675364440445264,-0.03879516111942394,0.03879250536101608,-0.039804080589263435
-3,-11,8258.731660147174,8259.064859281689,-0.3331991345148708,0,False,-0.007785076448726613,-0.2062319354452029,-0.061673706104556913,-0.05750841651524752
-1,7,8292.633381896741,8292.469504323333,0.16387757340817188,3,False,0.15319023936513076,-0.08528320298603376,0.05285546815866837,0.043115068870292816
-2,6,8318.220545913002,8317.941637240532,0.2789086724696972,3,False,0.4500657296164263,-0.26260964365224027,0.04778940429696377,0.043663182209002116
5,-5,8321.923349579783,8321.889375167264,0.033974412519455655,1,False,-0.2087442588781414,0.33910438372640783,-0.04857665789904786,-0.04780905443141137
6,-2,8327.838803750383,8328.365514619494,-0.5267108691114117,1,False,-0.715861027986648,0.2466123605086068,-0.03585742703194228,-0.021604774601421184
6,-1,8344.793377250708,8345.263637493414,-0.4702602427059901,2,False,-0.715861027986648,0.2466123605086068,0.03879250536101608,-0.039804080589263435
-10,-3,8370.731133223277,8370.65318241497,0.07795080830692314,1,False,0.19675364440445264,-0.03879516111942394,-0.03356825135801955,-0.046439423619233366
2,-12,8380.556254854042,8379.612618522176,0.9436363318654912,2,False,0.8907638572184169,0.12721026435883687,-0.03775690157999634,-0.03658088813199356
-7,-9,8383.384462686496,8383.313424688182,0.07103799831384094,1,False,0.2630735442880905,-0.0492840215151773,-0.07590807541009781,-0.06684344904857653
-6,4,8393.536862839323,8393.178441571414,0.3584212679088523,3,False,0.33962687026496496,-0.06658964243410992,0.0441168502252367,0.0412671898507142
5,-6,8396.645153835127,8396.631800026556,0.013353808570172987,1,False,-0.2087442588781414,0.33910438372640783,-0.06162698721664128,-0.055379329061452154
7,0,8404.644604655574,8405.752437549503,-1.1078328939292987,2,False,-1.2097220632094832,0.11432122507676468,-0.027561886172904337,0.015129830376530151
5,-7,8460.932897880693,8460.93551747402,-0.0026195933260169113,1,False,-0.2087442588781414,0.33910438372640783,-0.07083860512466345,-0.06214111304984726
3,-12,8474.075834571966,8473.051945150339,1.0238894216272456,2,False,0.5885826894959791,0.5096445218432564,-0.03775690157999634,-0.03658088813199356
-9,-5,8481.940795625682,8481.77400565962,0.16678996606242436,1,False,0.3258864736862961,-0.06271079529278722,-0.04857665789904786,-0.04780905443141137
6,-3,8482.134639206068,8482.683895548522,-0.5492563424541004,1,False,-0.715861027986648,0.2466123605086068,-0.03356825135801955,-0.046439423619233366
-10,-4,8496.624565303839,8496.559978619698,0.06458668414052227,1,False,0.19675364440445264,-0.03879516111942394,-0.05596348439416943,-0.03740831474959805
5,-8,8538.808758917876,8538.825440281009,-0.016681363133102423,1,False,-0.2087442588781414,0.33910438372640783,-0.0786742305158441,-0.06836725746524053
-8,-9,8548.485628383285,8548.298972931181,0.1866554521038779,1,False,0.3603130414894622,-0.030906064927876287,-0.07590807541009781,-0.06684344904857653
-9,-6,8556.662599881027,8556.516430518912,0.14616936211496068,1,False,0.3258864736862961,-0.06271079529278722,-0.06162698721664128,-0.055379329061452154
-5,-11,8571.135955915037,8571.113814808477,0.022141106559502077,1,False,0.22499759175025247,-0.08367436257049121,-0.061673706104556913,-0.05750841651524752
-7,3,8599.554993071446,8599.260428552025,0.29456451942132844,3,False,0.2630735442880905,-0.0492840215151773,0.04279021866932453,0.037984777979318096
6,-4,8608.028071286628,8608.59069175325,-0.5626204666223202,1,False,-0.715861027986648,0.2466123605086068,-0.05596348439416943,-0.03740831474959805
-3,5,8613.309765325783,8613.450966706816,-0.14120138103317004,2,False,-0.007785076448726613,-0.2062319354452029,0.03746743645024253,0.03534819441142645
-9,-7,8620.950343926594,8620.820147966375,0.13019596021877078,1,False,0.3258864736862961,-0.06271079529278722,-0.07083860512466345,-0.06214111304984726
1,-12,8678.160149930418,8677.605902186902,0.5542477435155888,2,False,0.40855707238051764,0.22002846084706107,-0.03775690157999634,-0.03658088813199356
-9,-8,8698.826204963776,8698.710070773364,0.11613419041168527,1,False,0.3258864736862961,-0.06271079529278722,-0.0786742305158441,-0.06836725746524053
-6,-11,8731.27444402085,8731.120588915639,0.15385510521082324,1,False,0.33962687026496496,-0.06658964243410992,-0.061673706104556913,-0.05750841651524752
-8,3,8764.656158768235,8764.245976795024,0.4101819732113654,3,False,0.3603130414894622,-0.030906064927876287,0.04279021866932453,0.037984777979318096
4,-11,8785.307235126318,8784.773215019284,0.534020107033939,2,False,0.23041497683607304,0.4227872528182388,-0.061673706104556913,-0.05750841651524752
-11,-2,8785.587603193886,8785.471450242925,0.1161529509608954,2,False,0.16578385143475316,0.007831301159512805,-0.03585742703194228,-0.021604774601421184
-11,-1,8802.54217669421,8802.369573116845,0.17260357736631704,3,False,0.16578385143475316,0.007831301159512805,0.03879250536101608,-0.039804080589263435
-2,7,8805.706383822855,8805.422957199862,0.2834266229929199,3,False,0.4500657296164263,-0.26260964365224027,0.05285546815866837,0.043115068870292816
-12,0,8858.458951402527,8858.37695758178,0.08199382074599271,2,False,0.12002110441426339,-0.02559522787169044,-0.027561886172904337,0.015129830376530151
8,0,8881.061141609485,8882.639967810184,-1.5788262006990408,2,False,-1.6014077984009418,0.03501365349870866,-0.027561886172904337,0.015129830376530151
-10,1,8891.5025677472,8891.275674137674,0.22689360952608695,3,False,0.19675364440445264,-0.03879516111942394,0.029049558099359274,0.03988556814408639
-7,-10,8895.528127976502,8895.449149109194,0.07897886730825121,1,False,0.2630735442880905,-0.0492840215151773,-0.07497374051126826,-0.059836914953393716
-5,5,8925.714061093644,8925.499922233603,0.21413886004120286,3,False,0.22499759175025247,-0.08367436257049121,0.03746743645024253,0.03534819441142645
-11,-3,8939.883438649571,8939.789831171953,0.09360747761820676,2,False,0.16578385143475316,0.007831301159512805,-0.03356825135801955,-0.046439423619233366
6,1,9002.906073729991,9003.306387271226,-0.40031354123493657,3,False,-0.715861027986648,0.2466123605086068,0.029049558099359274,0.03988556814408639
-3,-12,9032.45758580749,9032.745940609097,-0.2883548016070563,0,False,-0.007785076448726613,-0.2062319354452029,-0.03775690157999634,-0.03658088813199356
-8,-10,9060.62929367329,9060.434697352193,0.19459632109646918,1,False,0.3603130414894622,-0.030906064927876287,-0.07497374051126826,-0.059836914953393716
-11,-4,9065.776870730131,9065.696627376681,0.0802433534499869,2,False,0.16578385143475316,0.007831301159512805,-0.05596348439416943,-0.03740831474959805
-6,5,9085.852549199457,9085.506696340764,0.345852858692524,3,False,0.33962687026496496,-0.06658964243410992,0.03746743645024253,0.03534819441142645
-1,8,9105.219486398319,9105.043807786242,0.17567861207680835,3,False,0.15319023936513076,-0.08528320298603376,0.059050432704680134,0.04872114299405439
-7,4,9121.674445328154,9121.375271765304,0.29917356284931884,3,False,0.2630735442880905,-0.0492840215151773,0.0441168502252367,0.0412671898507142
5,-9,9126.415671859699,9126.428063259309,-0.012391399610351073,1,False,-0.2087442588781414,0.33910438372640783,-0.07590807541009781,-0.06684344904857653
-9,-9,9286.433117905597,9286.312693751663,0.12042415393443662,1,False,0.3258864736862961,-0.06271079529278722,-0.07590807541009781,-0.06684344904857653
-8,4,9286.775611024943,9286.360820008304,0.4147910166393558,3,False,0.3603130414894622,-0.030906064927876287,0.0441168502252367,0.0412671898507142
-10,2,9312.151434145439,9311.944805549698,0.2066285957407672,3,False,0.19675364440445264,-0.03879516111942394,0.01813847976472971,0.03053163269134984
5,3,9342.586202244649,9342.37506712315,0.2111351214989554,3,False,-0.2087442588781414,0.33910438372640783,0.04279021866932453,0.037984777979318096
-5,-12,9344.861881575353,9344.794896135885,0.06698543946731661,1,False,0.22499759175025247,-0.08367436257049121,-0.03775690157999634,-0.03658088813199356
6,2,9423.554940128228,9423.97551868325,-0.4205785550220753,3,False,-0.715861027986648,0.2466123605086068,0.01813847976472971,0.03053163269134984
-7,-11,9459.41202650968,9459.317419109528,0.09460740015310876,1,False,0.2630735442880905,-0.0492840215151773,-0.061673706104556913,-0.05750841651524752
-11,1,9460.654873173495,9460.412322894656,0.24255027883918956,4,False,0.16578385143475316,0.007831301159512805,0.029049558099359274,0.03988556814408639
-1,9,9487.112277716273,9486.93751172799,0.17476598828216083,3,False,0.15319023936513076,-0.08528320298603376,0.056391267498838715,0.05046768440524829
-9,3,9502.603648290547,9502.259697615506,0.3439506750419241,3,False,0.3258864736862961,-0.06271079529278722,0.04279021866932453,0.037984777979318096
-6,-12,9505.000369681164,9504.801670243045,0.19869943811863777,1,False,0.33962687026496496,-0.06658964243410992,-0.03775690157999634,-0.03658088813199356
9,0,9506.81105804757,9508.739757543399,-1.928699495829278,1,False,-1.914812464347051,-0.0014549756856467866,-0.027561886172904337,0.015129830376530151
4,-12,9559.033160786634,9558.454296346692,0.5788644399417535,2,False,0.23041497683607304,0.4227872528182388,-0.03775690157999634,-0.03658088813199356
-10,-5,9582.449795462657,9582.388222691703,0.06157277095371683,1,False,0.19675364440445264,-0.03879516111942394,-0.04857665789904786,-0.04780905443141137
7,-2,9599.978091609344,9601.13095464911,-1.152863039766089,1,False,-1.2097220632094832,0.11432122507676468,-0.03585742703194228,-0.021604774601421184
-2,8,9618.292488324434,9617.99726066277,0.29522766166337533,3,False,0.4500657296164263,-0.26260964365224027,0.059050432704680134,0.04872114299405439
7,-1,9616.932665109669,9618.02907752303,-1.0964124133606674,2,False,-1.2097220632094832,0.11432122507676468,0.03879250536101608,-0.039804080589263435
-3,6,9622.507729464494,9622.630293889884,-0.12256442539001,2,False,-0.007785076448726613,-0.2062319354452029,0.04778940429696377,0.043663182209002116
-8,-11,9624.51319220647,9624.302967352527,0.21022485394314572,1,False,0.3603130414894622,-0.030906064927876287,-0.061673706104556913,-0.05750841651524752
5,-10,9638.559337149705,9638.56378768032,-0.004450530614121817,1,False,-0.2087442588781414,0.33910438372640783,-0.07497374051126826,-0.059836914953393716
-10,-6,9657.171599718,9657.130647550995,0.04095216700443416,1,False,0.19675364440445264,-0.03879516111942394,-0.06162698721664128,-0.055379329061452154
6,-5,9693.853301445448,9694.418935825255,-0.5656343798073067,1,False,-0.715861027986648,0.2466123605086068,-0.04857665789904786,-0.04780905443141137
-10,-7,9721.459343763569,9721.434364998457,0.02497876511188224,1,False,0.19675364440445264,-0.03879516111942394,-0.07083860512466345,-0.06214111304984726
7,-3,9754.273927065029,9755.449335578138,-1.1754085131087777,1,False,-1.2097220632094832,0.11432122507676468,-0.03356825135801955,-0.046439423619233366
6,-6,9768.575105700791,9769.161360684548,-0.5862549837565894,1,False,-0.715861027986648,0.2466123605086068,-0.06162698721664128,-0.055379329061452154
-9,-10,9798.576783195604,9798.448418172675,0.12836502292884688,1,False,0.3258864736862961,-0.06271079529278722,-0.07497374051126826,-0.059836914953393716
-10,-8,9799.335204800751,9799.324287805446,0.010916995304796728,1,False,0.19675364440445264,-0.03879516111942394,-0.0786742305158441,-0.06836725746524053
-7,5,9813.99013168829,9813.703526534655,0.28660515363480954,3,False,0.2630735442880905,-0.0492840215151773,0.03746743645024253,0.03534819441142645
6,-7,9832.86284974636,9833.46507813201,-0.6022283856509603,1,False,-0.715861027986648,0.2466123605086068,-0.07083860512466345,-0.06214111304984726
-1,10,9834.730124587299,9834.55939641941,0.1707281678882282,3,False,0.15319023936513076,-0.08528320298603376,0.057377177166017646,0.045443954344591475
-1,11,9836.677801248814,9836.520292948957,0.15750829985699966,3,False,0.15319023936513076,-0.08528320298603376,0.04959775226689089,0.04000351121112544
5,4,9864.705654501357,9864.489910336431,0.21574416492512682,3,False,-0.2087442588781414,0.33910438372640783,0.0441168502252367,0.0412671898507142
-11,2,9881.303739571731,9881.08145430668,0.22228526505023183,4,False,0.16578385143475316,0.007831301159512805,0.01813847976472971,0.03053163269134984
7,-4,9880.16735914559,9881.356131782866,-1.1887726372769976,1,False,-1.2097220632094832,0.11432122507676468,-0.05596348439416943,-0.03740831474959805
6,-8,9910.73871078354,9911.355000939,-0.6162901554598648,1,False,-0.715861027986648,0.2466123605086068,-0.0786742305158441,-0.06836725746524053
-1,12,9916.385211256104,9916.243208066126,0.14200318997791328,3,False,0.15319023936513076,-0.08528320298603376,0.03997173667357856,0.03412441692489665
-5,6,9934.912025232357,9934.679249416671,0.23277581568618189,3,False,0.22499759175025247,-0.08367436257049121,0.04778940429696377,0.043663182209002116
-8,5,9979.091297385077,9978.689074777654,0.4022226074230275,3,False,0.3603130414894622,-0.030906064927876287,0.03746743645024253,0.03534819441142645
-2,9,10000.185279642388,9999.89096460452,0.2943150378687278,3,False,0.4500657296164263,-0.26260964365224027,0.056391267498838715,0.05046768440524829
-9,4,10024.723100547255,10024.374540828785,0.3485597184699145,3,False,0.3258864736862961,-0.06271079529278722,0.0441168502252367,0.0412671898507142
-12,-2,10053.792438356297,10053.755474681388,0.03696367490920238,1,False,0.12002110441426339,-0.02559522787169044,-0.03585742703194228,-0.021604774601421184
-12,-1,10070.747011856622,10070.653597555307,0.09341430131462403,2,False,0.12002110441426339,-0.02559522787169044,0.03879250536101608,-0.039804080589263435
8,-2,10076.394628563256,10078.018484909791,-1.623856346535831,1,False,-1.6014077984009418,0.03501365349870866,-0.03585742703194228,-0.021604774601421184
-6,6,10095.05051333817,10094.686023523833,0.36448981433750305,3,False,0.33962687026496496,-0.06658964243410992,0.04778940429696377,0.043663182209002116
8,-1,10093.34920206358,10094.91660778371,-1.5674057201304095,2,False,-1.6014077984009418,0.03501365349870866,0.03879250536101608,-0.039804080589263435
-3,7,10109.993567374348,10110.111613849213,-0.11804647486496833,2,False,-0.007785076448726613,-0.2062319354452029,0.05285546815866837,0.043115068870292816
10,0,10147.049905295024,10149.305776104788,-2.255870809764019,2,False,-2.254561648541312,0.011122894574100428,-0.027561886172904337,0.015129830376530151
-11,-5,10151.602100888951,10151.524871448686,0.07722944026500045,2,False,0.16578385143475316,0.007831301159512805,-0.04857665789904786,-0.04780905443141137
5,-11,10202.443235682882,10202.432057680655,0.01117800222709775,1,False,-0.2087442588781414,0.33910438372640783,-0.061673706104556913,-0.05750841651524752
-12,-3,10208.088273811982,10208.073855610415,0.014418201566513744,1,False,0.12002110441426339,-0.02559522787169044,-0.03356825135801955,-0.046439423619233366
-11,-6,10226.323905144294,10226.267296307979,0.05660883631571778,2,False,0.16578385143475316,0.007831301159512805,-0.06162698721664128,-0.055379329061452154
8,-3,10230.69046401894,10232.336865838819,-1.6464018198785197,1,False,-1.6014077984009418,0.03501365349870866,-0.03356825135801955,-0.046439423619233366
-7,-12,10233.137952169996,10232.998500436936,0.1394517330609233,1,False,0.2630735442880905,-0.0492840215151773,-0.03775690157999634,-0.03658088813199356
11,0,10260.989271012078,10263.14965110668,-2.1603800946013507,2,False,-2.1941338930482743,0.04618585424373123,-0.027561886172904337,0.015129830376530151
7,1,10275.045361588953,10276.071827300842,-1.0264657118896139,3,False,-1.2097220632094832,0.11432122507676468,0.029049558099359274,0.03988556814408639
-11,-7,10290.611649189863,10290.57101375544,0.04063543442316586,2,False,0.16578385143475316,0.007831301159512805,-0.07083860512466345,-0.06214111304984726
-12,-4,10333.981705892542,10333.980651815144,0.0010540773982938845,1,False,0.12002110441426339,-0.02559522787169044,-0.05596348439416943,-0.03740831474959805
-2,10,10347.803126513414,10347.51284929594,0.2902772174747952,3,False,0.4500657296164263,-0.26260964365224027,0.057377177166017646,0.045443954344591475
-2,11,10349.75080317493,10349.473745825486,0.27705734944356664,3,False,0.4500657296164263,-0.26260964365224027,0.04959775226689089,0.04000351121112544
8,-4,10356.5838960995,10358.243662043547,-1.6597659440467396,1,False,-1.6014077984009418,0.03501365349870866,-0.05596348439416943,-0.03740831474959805
-9,-11,10362.460681728782,10362.31668817301,0.14399355577188544,1,False,0.3258864736862961,-0.06271079529278722,-0.061673706104556913,-0.05750841651524752
