scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
235,26681777.32006836,0.5636127284719782,1.548829437095656,3.7456489164142868,2.552395115715923,0.3
236,30746260.204101562,0.6592798515156326,3.4531863577907593,4.743897666677645,2.8226324883383738,0.3
237,33055137.598754883,0.7136246880198591,0.3205568381889507,2.7428837613030472,2.072009793293547,0.3
238,33840265.98132324,0.7321045231485287,1.0943436388516756,3.287196246545438,1.7787099469609855,0.3
239,28086151.76525879,0.5966679698595562,1.554080401215358,2.145194675820097,1.7113210832372971,0.3
240,22790074.870361328,0.47201239757429425,0.6104708850086517,3.1697874165319755,1.3810660237687036,0.3
241,22603698.674072266,0.46762559733143005,3.474863733163445,3.8800815396259765,2.009205336587126,0.3
242,22025377.852294922,0.45401346245616153,2.0944555058245737,5.644979481972815,2.03478038735836,0.3
243,38392113.44140625,0.8392429128192944,1.8545782046639137,2.465081155555927,1.980719732550026,0.3
244,20897354.52734375,0.4274627918534767,6.260542637208125,4.636776390892336,3.2646666039474557,0.3
245,23452113.938964844,0.4875950374433422,0.5136471177464865,3.2130683494815626,2.439360758087165,0.3
246,30848011.228027344,0.6616748001483271,1.7900561526251397,2.775864095762844,2.2445693764485575,0.3
247,19910114.659484863,0.40422578960576694,3.7082663713063004,4.8875152093703935,2.6836784749058804,0.3
248,29302759.416381836,0.625303680029,0.8257056289734812,2.667080692520513,2.1262866211261606,0.3
249,20124020.041748047,0.40926055370947645,1.934035265943626,3.5747286660644506,2.0686112145714004,0.3
250,20622106.05065918,0.42098417436685764,1.692949984757739,2.7564527260496705,1.955912845627302,0.3
251,21084716.005004883,0.4318727830008037,2.944603010676497,2.463630960404636,2.2525198951420604,0.3
252,24884390.525756836,0.5213070210758597,2.0421829530112623,3.6221817958393667,2.189418812502821,0.3
253,22411645.82849121,0.46310518385367544,9.350809417364268,4.247613251439261,4.337835993961255,0.3
254,18930229.285705566,0.3811618925992676,5.269617242132294,4.624807951270492,4.617370368412566,0.3
255,19137264.080810547,0.38603494134439403,1.601336923079281,3.0129387866335158,3.712560334812581,0.3
256,17763215.350097656,0.3536934866650111,1.214328025068947,3.6130174620226954,2.963090641889491,0.3
257,17659626.81097412,0.3512552878089712,1.5923252269393877,2.842019587480059,2.5518610174044603,0.3
258,17551883.41143799,0.34871929458310313,1.4438179902765838,2.5203065783656466,2.2194481092660974,0.3
259,19146446.88720703,0.38625108019759713,4.241575787398306,4.326624710924421,2.82608641270576,0.3
260,33877090.564453125,0.7329712759497662,1.4211023090319517,4.153509113580591,2.4045911816036174,0.3
261,21388226.756225586,0.439016619304351,5.4514122640710525,5.066963613751246,3.318637506343848,0.3
262,16596080.107421875,0.3262222254848306,1.2396491107504803,3.013976680398966,2.694940987665838,0.3
263,19423983.837280273,0.3927835622646567,2.249358349908048,2.6447576608377164,2.561266196338501,0.3
264,13669674.463745117,0.2573424154875837,1.4469516881465132,2.207062973244109,2.2269718438809045,0.3
265,18897483.67126465,0.3803911478784162,3.1362992202343984,4.316328534536898,2.4997700567869527,0.3
266,17797189.62261963,0.3544931507311206,1.7879980448372517,3.3480047441828873,2.2862384532020426,0.3
267,17725285.924926758,0.3528007288189752,8.054729649015886,4.652611518468014,4.016785811946196,0.3
268,16005434.104431152,0.3123199886061048,1.803933647203363,4.4271312974887564,3.352930162523346,0.3
269,15471316.082214355,0.2997482701343706,0.942494928823388,3.6074206108907716,2.6297995924133586,0.3
270,14219321.761352539,0.27027965182271196,2.1329601058204513,3.5129472322033157,2.4807477464354863,0.3
271,15911637.718688965,0.31011227101154976,2.1809454792909286,3.7907398281311258,2.390807066292119,0.3
272,14434874.096313477,0.27535318081506255,1.4372668930844947,2.414994121919197,2.104745014329832,0.3
273,22323992.47631836,0.46104205694017547,3.5096927182296676,4.082950211625976,2.5262293254997825,0.3
274,16194514.060180664,0.31677042815964224,3.057597240785362,3.3358368562148026,2.6856397000854564,0.3
275,12955990.704406738,0.24054419687849657,2.357508160034551,3.9658297936983233,2.5872002380701846,0.3
276,14823259.004394531,0.2844947291619998,3.7119912326618247,4.3756490738752944,2.9246375364476767,0.3
277,14982815.59765625,0.28825026724040065,1.9296304304388079,4.10574464783231,2.626135404645016,0.3
278,13865095.146118164,0.2619420988911722,1.6375366038108823,4.3324069101382,2.329555764394776,0.3
279,15504815.098571777,0.3005367479336735,1.0208299806802241,3.896994982990221,1.9369380292804104,0.3
280,14902847.122558594,0.28636802190561667,1.765293890591172,2.5587901020732478,1.8854447876736389,0.3
281,15730448.242614746,0.30584755237541,7.387714630483128,2.5611357220705235,3.5361257405164856,0.3
282,14066721.820739746,0.2666878548557699,2.42505499268063,2.359860302139812,3.202804516165729,0.3
283,15940504.473266602,0.31079171768185027,3.5843858654288705,3.895223977286306,3.317278920944671,0.3
284,14791237.148803711,0.2837410198006128,3.4525450200494254,5.37594249337467,3.3578587506760975,0.3
285,17588090.28729248,0.34957150819704286,2.682513609169525,3.900007734850907,3.155255208224126,0.3
286,12636940.352600098,0.23303459968390353,4.097555325643155,4.1998995523706135,3.4379452434498345,0.3
287,12871512.104736328,0.23855579519990341,6.665627796768039,2.6756242767973326,4.406250009445296,0.3
288,13325278.369567871,0.2492362468906293,2.6980182038174116,4.717056185273911,3.8937804677569305,0.3
289,11978161.109313965,0.21752868743768894,6.044852627034232,4.326626207353759,4.539102115540121,0.3
290,13180796.548828125,0.2458355288862359,3.092021614863908,3.396603208413072,4.104977965337257,0.3
291,15461138.782470703,0.2995087235512978,3.5729623204932257,4.947244567026459,3.9453732718840477,0.3
292,12200917.744934082,0.22277178651737156,3.084568469883503,4.380644158507229,3.6871318312838843,0.3
293,13356226.34790039,0.24996468003589364,6.239141591259202,3.5811932875982926,4.452734759276479,0.3
294,12677454.292358398,0.2339881901332732,1.5731307927284832,3.568350617513859,3.5888535693120804,0.3
295,18050088.504760742,0.36044571817098847,4.286338787634239,5.456095942908548,3.7980991348087283,0.3
