galaxy,r_kpc,v_obs_kms,e_v_kms,v_gas_kms,v_disk_kms,v_bul_kms,ups_disk,ups_bulge,v_bar_kms,g_obs_mps2,g_bar_mps2,sigma_log10_gobs,env_scale
DDO154_rotmod,1.97,34.3,0.5,13.32,11.54,0.0,0.5,0.7,15.620761825211982,1.9354032620499498e-11,4.014095030530957e-12,0.012661646702718712,2.4502684444444434
DDO154_rotmod,2.47,38.2,0.4,14.77,10.18,0.0,0.5,0.7,16.430736441194593,1.914605170173601e-11,3.5421468342912323e-12,0.00909517239587962,2.4502684444444434
DDO154_rotmod,2.96,42.0,0.2,16.2,9.16,0.0,0.5,0.7,17.446856450375236,1.9313292792499527e-11,3.332668520594529e-12,0.004136137922888113,2.4502684444444434
DDO154_rotmod,3.46,44.6,0.2,17.6,8.37,0.0,0.5,0.7,18.56848001318363,1.8631296333500446e-11,3.2294314104035377e-12,0.0038950177749170565,2.4502684444444434
DDO154_rotmod,3.95,46.3,0.2,17.91,7.77,0.0,0.5,0.7,18.733780985161538,1.7587914316427825e-11,2.8794081953829544e-12,0.0037520041633110307,2.4502684444444434
DDO154_rotmod,4.44,47.4,0.3,17.48,7.29,0.0,0.5,0.7,18.224227006926796,1.639921909088293e-11,2.4241791836025255e-12,0.005497398505104453,2.4502684444444434
DDO154_rotmod,4.94,48.2,0.6,16.93,6.89,0.0,0.5,0.7,17.617064170854345,1.5241109466414423e-11,2.0360553421301167e-12,0.010812310752778052,2.4502684444444434
DDO154_rotmod,5.43,47.4,0.7,16.28,6.55,0.0,0.5,0.7,16.92600514002049,1.3409306217959525e-11,1.7098521627259026e-12,0.012827263178577058,2.4502684444444434
DDO154_rotmod,5.92,45.5,1.3,15.64,6.26,0.0,0.5,0.7,16.25433480644471,1.1333147506709792e-11,1.4463258562851105e-12,0.024816827537328674,2.4502684444444434
DDO161_rotmod,0.6,16.0,3.53,6.82,12.59,0.0,0.5,0.7,11.214564191264857,1.3827324968295958e-11,6.793021774449004e-12,0.19163244013980985,4.916567111111113
DDO161_rotmod,0.73,16.6,4.83,8.12,14.22,0.0,0.5,0.7,12.924341375869023,1.2233275904099853e-11,7.415551170106598e-12,0.2527279936858682,4.916567111111113
DDO161_rotmod,0.85,18.6,2.5,9.3,15.27,0.0,0.5,0.7,14.250489465278028,1.3190352976190266e-11,7.742658274516286e-12,0.11674582846861606,4.916567111111113
DDO161_rotmod,0.98,20.0,7.58,10.41,17.04,0.0,0.5,0.7,15.923218895688144,1.3227670569160675e-11,8.384653305932655e-12,0.3291952172826649,4.916567111111113
DDO161_rotmod,1.07,21.4,4.03,11.27,18.03,0.0,0.5,0.7,17.01626721698975,1.3870535358821883e-11,8.76989252214239e-12,0.16357072542711262,4.916567111111113
DDO161_rotmod,1.54,28.9,2.74,15.22,22.44,0.0,0.5,0.7,21.9869324827271,1.7576177080109275e-11,1.0173210234775974e-11,0.0823506491636616,4.916567111111113
DDO161_rotmod,2.02,32.9,2.65,18.74,24.92,0.0,0.5,0.7,25.72335125911863,1.7365603518254828e-11,1.0615811092355809e-11,0.06996233295097977,4.916567111111113
DDO161_rotmod,2.49,35.2,2.88,21.52,25.85,0.0,0.5,0.7,28.235113776997604,1.6126325987121068e-11,1.037598157597054e-11,0.07106636976598664,4.916567111111113
DDO161_rotmod,2.96,37.6,3.05,23.28,26.01,0.0,0.5,0.7,29.668475693907837,1.5478662595421844e-11,9.63714095590142e-12,0.0704573494577084,4.916567111111113
DDO161_rotmod,3.43,40.6,3.68,24.59,25.36,0.0,0.5,0.7,30.43407465325667,1.5574259328129777e-11,8.751359765370245e-12,0.07872924598049096,4.916567111111113
DDO161_rotmod,3.9,42.7,3.25,25.62,25.01,0.0,0.5,0.7,31.130924335779046,1.5150975565771837e-11,8.053207318582195e-12,0.06611040122649033,4.916567111111113
DDO161_rotmod,4.37,45.5,2.99,26.35,24.48,0.0,0.5,0.7,31.52709469646704,1.53529137848334e-11,7.371161393006305e-12,0.057078703335855956,4.916567111111113
DDO161_rotmod,4.86,48.9,1.96,27.08,23.7,0.0,0.5,0.7,31.84605784080661,1.5945234248379137e-11,6.762768866392586e-12,0.034814608774248405,4.916567111111113
DDO161_rotmod,5.34,51.5,1.53,27.81,22.69,0.0,0.5,0.7,32.106294554183606,1.609617391466071e-11,6.255882300723216e-12,0.025804681837358262,4.916567111111113
DDO161_rotmod,5.81,53.0,1.86,28.4,21.59,0.0,0.5,0.7,32.2432016090214,1.5668414843458217e-11,5.798953683387735e-12,0.030482556088303712,4.916567111111113
DDO161_rotmod,6.28,55.0,1.48,28.98,20.86,0.0,0.5,0.7,32.51784433199716,1.5610441641033766e-11,5.456740567845897e-12,0.02337293938970228,4.916567111111113
DDO161_rotmod,6.75,57.6,0.99,29.57,20.11,0.0,0.5,0.7,32.81144541162428,1.5929078363476943e-11,5.1688794873529385e-12,0.014928872815424278,4.916567111111113
DDO161_rotmod,7.22,59.7,1.19,30.3,19.38,0.0,0.5,0.7,33.2548071712948,1.5997824179661726e-11,4.963878296849268e-12,0.017313582360632147,4.916567111111113
DDO161_rotmod,7.69,60.5,1.26,31.18,18.7,0.0,0.5,0.7,33.86794059283794,1.5425308705056876e-11,4.833933745303136e-12,0.01808962139497842,4.916567111111113
DDO161_rotmod,8.16,61.8,1.33,32.06,18.06,0.0,0.5,0.7,34.509787017598356,1.5168276830168503e-11,4.729811729893684e-12,0.01869293401072249,4.916567111111113
DDO161_rotmod,8.64,62.9,1.35,32.64,17.47,0.0,0.5,0.7,34.89942764573654,1.4840106005266876e-11,4.568486242133699e-12,0.018642211464845466,4.916567111111113
DDO161_rotmod,9.11,63.0,2.09,33.23,16.94,0.0,0.5,0.7,35.323005251535434,1.4119267837326769e-11,4.43860368704203e-12,0.02881509419612051,4.916567111111113
DDO161_rotmod,9.58,64.5,2.38,33.38,16.44,0.0,0.5,0.7,35.34630390861257,1.4073540750428937e-11,4.226413258867809e-12,0.03205025943968184,4.916567111111113
DDO161_rotmod,10.05,65.6,1.08,33.38,15.98,0.0,0.5,0.7,35.240666849536204,1.38768556846003e-11,4.004715131488246e-12,0.014299940257790002,4.916567111111113
DDO161_rotmod,10.52,67.5,3.22,32.79,15.57,0.0,0.5,0.7,34.58896572608091,1.4035932164953317e-11,3.685605666542481e-12,0.04143491056973247,4.916567111111113
DDO161_rotmod,10.99,66.8,2.37,32.06,15.18,0.0,0.5,0.7,33.80916739584103,1.3158448568271359e-11,3.370704755629134e-12,0.03081670425481158,4.916567111111113
DDO161_rotmod,11.46,66.8,0.95,31.18,14.81,0.0,0.5,0.7,32.89164711594724,1.2618791428036844e-11,3.059398726377802e-12,0.012352687359523627,4.916567111111113
DDO161_rotmod,11.94,66.6,0.96,30.3,14.47,0.0,0.5,0.7,31.9809388542613,1.2039087927209253e-11,2.776051675049069e-12,0.012520201280093745,4.916567111111113
DDO161_rotmod,12.41,66.8,0.99,29.42,14.16,0.0,0.5,0.7,31.077149161401532,1.1652808200266096e-11,2.5220867343505574e-12,0.012872800511503572,4.916567111111113
DDO161_rotmod,12.9,66.3,0.74,28.69,13.86,0.0,0.5,0.7,30.317748926989946,1.1042993112261785e-11,2.3091579940182098e-12,0.009694658117900644,4.916567111111113
DDO161_rotmod,13.37,66.1,1.31,27.81,13.59,0.0,0.5,0.7,29.423462576658103,1.0590609782522973e-11,2.0984837308604776e-12,0.017214092928691676,4.916567111111113
DDO168_rotmod,0.41,15.0,4.1,10.41,8.28,0.0,0.5,0.7,11.943504510820935,1.778476439329225e-11,1.1275327208174567e-11,0.23741431677377764,3.163655111111111
DDO168_rotmod,0.82,23.4,1.3,18.08,12.66,0.0,0.5,0.7,20.174840767649194,2.1640501313758008e-11,1.6086287776373918e-11,0.048254942433694645,3.163655111111111
DDO168_rotmod,1.24,29.2,1.5,20.09,15.11,0.0,0.5,0.7,22.754431436535608,2.228401655928906e-11,1.3531930114006173e-11,0.04461929608595053,3.163655111111111
DDO168_rotmod,1.64,36.2,1.1,20.2,15.99,0.0,0.5,0.7,23.149083135191336,2.589540739060655e-11,1.0589444924795188e-11,0.026393587297987676,3.163655111111111
DDO168_rotmod,2.06,44.0,1.1,22.0,16.89,0.0,0.5,0.7,25.032699614703965,3.0457032545457724e-11,9.858199674073901e-12,0.02171472409516259,3.163655111111111
DDO168_rotmod,2.47,52.1,1.2,22.63,17.03,0.0,0.5,0.7,25.634495313931968,3.561458992332258e-11,8.621881402459347e-12,0.020005887841992403,3.163655111111111
DDO168_rotmod,2.89,52.9,1.7,22.95,16.99,0.0,0.5,0.7,25.904295975764327,3.138072377638064e-11,7.524804119664498e-12,0.027913066889812026,3.163655111111111
DDO168_rotmod,3.3,54.8,2.2,22.74,17.19,0.0,0.5,0.7,25.78479493810257,2.9491484355675776e-11,6.529243699969914e-12,0.03487035986084504,3.163655111111111
DDO168_rotmod,3.71,55.0,2.5,22.74,17.16,0.0,0.5,0.7,25.774801648121368,2.6424143802073327e-11,5.803182235744434e-12,0.039481316536659254,3.163655111111111
DDO168_rotmod,4.12,52.0,2.7,22.74,16.37,0.0,0.5,0.7,25.51658382307475,2.126958057926593e-11,5.1215014424248374e-12,0.045099811582260764,3.163655111111111
DDO170_rotmod,1.87,27.7,3.0,8.68,18.19,0.0,0.5,0.7,15.517101855694575,1.3297420005335651e-11,4.172814415310666e-12,0.09407100691045164,3.878273777777778
DDO170_rotmod,3.36,42.4,1.5,15.07,19.75,0.0,0.5,0.7,20.545952156081743,1.7339712426760424e-11,4.071577655493393e-12,0.030728383153531966,3.878273777777778
DDO170_rotmod,4.86,52.5,1.0,20.59,19.94,0.0,0.5,0.7,24.95495742332573,1.837941958133957e-11,4.1526645646575096e-12,0.016544551691552452,3.878273777777778
DDO170_rotmod,6.35,55.6,1.0,24.61,19.17,0.0,0.5,0.7,28.096201700585794,1.5777032227112966e-11,4.0287558903918646e-12,0.015622103665584596,3.878273777777778
DDO170_rotmod,7.85,58.6,1.1,26.94,18.71,0.0,0.5,0.7,30.013257903799783,1.4176696113096016e-11,3.718827880944682e-12,0.016304570992954848,3.878273777777778
DDO170_rotmod,9.34,59.0,1.2,27.6,17.41,0.0,0.5,0.7,30.221086181671236,1.2078321955627233e-11,3.169003488221152e-12,0.01766621621301363,3.878273777777778
DDO170_rotmod,10.83,60.0,1.3,26.77,16.05,0.0,0.5,0.7,29.07635035557248,1.0772673538319219e-11,2.529885026693444e-12,0.018819427549140913,3.878273777777778
DDO170_rotmod,12.33,62.2,1.0,24.9,15.01,0.0,0.5,0.7,27.067693843399365,1.016874010233085e-11,1.925701148615793e-12,0.013964452794316776,3.878273777777778
ESO079-G014_rotmod,0.41,33.2,11.6,2.21,28.95,0.0,0.5,0.7,20.589690381353478,8.71247942438331e-11,3.350929030105727e-11,0.30348289096853737,33.10084444444444
ESO079-G014_rotmod,0.98,50.4,11.8,4.41,47.6,0.0,0.5,0.7,33.945958522333704,8.400099918239795e-11,3.8106541235967104e-11,0.20336011454199887,33.10084444444444
ESO079-G014_rotmod,1.78,53.9,9.75,6.75,62.09,0.0,0.5,0.7,44.42011425019076,5.289406966003744e-11,3.592433974313821e-11,0.15711952499282766,33.10084444444444
ESO079-G014_rotmod,2.69,67.6,5.1,8.55,75.48,0.0,0.5,0.7,54.05291574004126,5.505421399900105e-11,3.519941342662835e-11,0.06552964076054982,33.10084444444444
ESO079-G014_rotmod,3.36,81.7,5.06,9.18,82.21,0.0,0.5,0.7,58.85163081852532,6.438049187892649e-11,3.3406208030509794e-11,0.053795105959129834,33.10084444444444
ESO079-G014_rotmod,4.39,102.0,5.35,9.29,86.87,0.0,0.5,0.7,62.124894768522545,7.680425450428059e-11,2.8491562486555162e-11,0.04555834270945876,33.10084444444444
ESO079-G014_rotmod,5.65,116.0,6.44,9.5,92.23,0.0,0.5,0.7,65.9047528635075,7.718217012170508e-11,2.491348476491638e-11,0.04822166316305072,33.10084444444444
ESO079-G014_rotmod,6.34,132.0,9.1,10.22,96.19,0.0,0.5,0.7,68.78013121534445,8.906520242788426e-11,2.418166480694145e-11,0.05987999674726653,33.10084444444444
ESO079-G014_rotmod,6.89,137.0,5.25,11.87,100.53,0.0,0.5,0.7,72.06967011163573,8.828183814743293e-11,2.4430665707518858e-11,0.0332853435035339,33.10084444444444
ESO079-G014_rotmod,8.34,154.0,4.2,17.23,113.81,0.0,0.5,0.7,82.29964125073693,9.215626094539877e-11,2.631960022228247e-11,0.023688789921995555,33.10084444444444
ESO079-G014_rotmod,10.04,163.0,3.28,24.23,128.72,0.0,0.5,0.7,94.18870473682075,8.576122006100333e-11,2.8636068406110648e-11,0.017478354609112463,33.10084444444444
ESO079-G014_rotmod,11.65,170.0,2.41,30.75,133.41,0.0,0.5,0.7,99.22034342814986,8.039358065660271e-11,2.7385771566110398e-11,0.01231352589866867,33.10084444444444
ESO079-G014_rotmod,13.36,175.0,2.18,36.2,132.99,0.0,0.5,0.7,100.76512318257741,7.428807315810905e-11,2.4629946978393837e-11,0.010820136806275303,33.10084444444444
ESO079-G014_rotmod,15.06,177.0,2.23,39.42,128.51,0.0,0.5,0.7,99.05224101452727,6.741724725033368e-11,2.1113152972591958e-11,0.010943239487505666,33.10084444444444
ESO079-G014_rotmod,16.67,178.0,2.03,40.49,124.23,0.0,0.5,0.7,96.72634878873492,6.159619136578e-11,1.8188774711193784e-11,0.009905817958017989,33.10084444444444
ESO116-G012_rotmod,0.25,20.9,3.4,-0.22,17.33,0.0,0.5,0.7,12.25613519834046,5.662419205688773e-11,1.947226773153651e-11,0.14130155392067523,13.444444444444443
ESO116-G012_rotmod,0.83,40.0,3.29,-1.8,34.96,0.0,0.5,0.7,24.785899217095192,6.24728537724215e-11,2.3987264353020284e-11,0.07144144227308492,13.444444444444443
ESO116-G012_rotmod,1.38,51.5,2.96,-1.55,51.34,0.0,0.5,0.7,36.33593675688024,6.22851947132523e-11,3.1005810638312915e-11,0.04992278316247089,13.444444444444443
ESO116-G012_rotmod,1.85,67.9,3.45,5.01,61.73,0.0,0.5,0.7,43.93627829026942,8.076389861539025e-11,3.381615761975597e-11,0.04413301804318759,13.444444444444443
ESO116-G012_rotmod,2.68,80.2,2.93,12.54,60.49,0.0,0.5,0.7,44.57321673381898,7.777918664506616e-11,2.4024956776773172e-11,0.03173273895203311,13.444444444444443
ESO116-G012_rotmod,3.19,83.3,3.08,16.68,63.17,0.0,0.5,0.7,47.68067585510927,7.049345142235928e-11,2.30963619659327e-11,0.0321158944600724,13.444444444444443
ESO116-G012_rotmod,3.68,91.4,2.83,20.19,65.14,0.0,0.5,0.7,50.29160864398752,7.356886019795285e-11,2.227371665932629e-11,0.02689394712880093,13.444444444444443
ESO116-G012_rotmod,4.13,102.0,5.4,22.31,66.32,0.0,0.5,0.7,51.93175618058761,8.163938917040963e-11,2.116242451184339e-11,0.04598412161328549,13.444444444444443
ESO116-G012_rotmod,5.23,105.0,4.21,25.63,64.52,0.0,0.5,0.7,52.3288839934505,6.831661886448207e-11,1.6968002183011294e-11,0.0348262813107179,13.444444444444443
ESO116-G012_rotmod,6.05,109.0,2.1,27.28,60.09,0.0,0.5,0.7,50.493588206820874,6.364247725270827e-11,1.3657353415333244e-11,0.016734282788932638,13.444444444444443
ESO116-G012_rotmod,6.81,108.0,2.1,28.58,55.74,0.0,0.5,0.7,48.685626215547444,5.550726818220129e-11,1.1279864009005794e-11,0.016889229851793124,13.444444444444443
ESO116-G012_rotmod,7.56,109.0,2.1,30.7,53.61,0.0,0.5,0.7,48.78018091397366,5.0930818436360455e-11,1.0200335880883027e-11,0.016734282788932638,13.444444444444443
ESO116-G012_rotmod,8.32,110.0,2.1,33.83,51.18,0.0,0.5,0.7,49.539530680053886,4.7131525723890406e-11,9.559383929035048e-12,0.01658215294539689,13.444444444444443
ESO116-G012_rotmod,9.09,111.0,2.33,35.49,49.08,0.0,0.5,0.7,49.638324911302156,4.392699848761719e-11,8.784555811431238e-12,0.018232543114136517,13.444444444444443
ESO116-G012_rotmod,9.86,112.0,4.74,33.74,46.34,0.0,0.5,0.7,47.03281195080728,4.122954909410762e-11,7.27066992981973e-12,0.0367599257896681,13.444444444444443
ESO444-G084_rotmod,0.26,18.3,1.8,4.59,8.31,0.0,0.5,0.7,7.45628258584665,4.1742483701616284e-11,6.929801980493937e-12,0.08543498004654133,3.594816
ESO444-G084_rotmod,0.77,35.3,3.0,11.55,14.79,0.0,0.5,0.7,15.581224277957107,5.244548915303544e-11,1.0217905631742537e-11,0.07381775896372551,3.594816
ESO444-G084_rotmod,1.29,47.8,4.63,16.45,14.54,0.0,0.5,0.7,19.39866748001006,5.7400481796078004e-11,9.45373755880633e-12,0.0841331987954835,3.594816
ESO444-G084_rotmod,1.81,52.8,1.26,19.03,13.66,0.0,0.5,0.7,21.341009816782336,4.9915879194942424e-11,8.154565229676603e-12,0.020727691181746107,3.594816
ESO444-G084_rotmod,2.32,58.0,3.11,20.09,12.28,0.0,0.5,0.7,21.886235400360658,4.69912996969433e-11,6.691193695399413e-12,0.04657433926617631,3.594816
ESO444-G084_rotmod,3.39,63.1,1.35,17.39,9.97,0.0,0.5,0.7,18.76466226714459,3.806347854467428e-11,3.3661329191547007e-12,0.01858312363135943,3.594816
ESO444-G084_rotmod,4.44,62.7,7.36,14.45,8.53,0.0,0.5,0.7,15.658318875281598,2.869469192072013e-11,1.7896032128037686e-12,0.10195876831923233,3.594816
ESO563-G021_rotmod,0.45,18.9,9.78,0.0,65.19,0.0,0.5,0.7,46.096291065551036,2.5725305999609373e-11,1.5302729709426744e-10,0.4494603209538416,112.07751111111114
ESO563-G021_rotmod,1.34,58.3,10.5,0.0,120.17,0.0,0.5,0.7,84.97302189518741,8.22018829783549e-11,1.746251463489912e-10,0.15643540514525364,112.07751111111114
ESO563-G021_rotmod,2.23,74.1,5.69,0.0,137.48,0.0,0.5,0.7,97.21304027752655,7.979597905952473e-11,1.3733892477864865e-10,0.06669731719377876,112.07751111111114
ESO563-G021_rotmod,3.12,119.0,4.27,0.0,146.18,0.0,0.5,0.7,103.36486927384952,1.4709190871096685e-10,1.1097899310015748e-10,0.031167015760115716,112.07751111111114
ESO563-G021_rotmod,4.01,141.0,3.76,0.0,157.86,0.0,0.5,0.7,111.6238764781084,1.6067314975921056e-10,1.0069763793665612e-10,0.023162372368173426,112.07751111111114
ESO563-G021_rotmod,4.9,195.0,4.54,0.0,175.79,0.0,0.5,0.7,124.30230106478318,2.514910866961673e-10,1.0219077937053018e-10,0.0202225327983668,112.07751111111114
ESO563-G021_rotmod,5.79,227.0,4.2,0.0,199.19,0.0,0.5,0.7,140.8485997445484,2.8841816235885787e-10,1.1103910653133546e-10,0.016070809021970552,112.07751111111114
ESO563-G021_rotmod,6.69,246.0,4.24,0.0,217.87,0.0,0.5,0.7,154.05735441711312,2.931524655904562e-10,1.1497097335620203e-10,0.014970801652599902,112.07751111111114
ESO563-G021_rotmod,7.58,268.0,5.56,0.0,228.65,0.0,0.5,0.7,161.6799655183041,3.0707880169531935e-10,1.1176161397962861e-10,0.018019979995388655,112.07751111111114
ESO563-G021_rotmod,8.47,283.0,2.96,0.0,241.76,0.0,0.5,0.7,170.95013541965972,3.064353866733291e-10,1.1181625504937721e-10,0.009084888102004418,112.07751111111114
ESO563-G021_rotmod,10.23,291.0,9.81,0.0,260.94,0.0,0.5,0.7,184.51244348281773,2.682623959036542e-10,1.0785123970464305e-10,0.029281298058219246,112.07751111111114
ESO563-G021_rotmod,12.06,310.0,4.74,0.04,275.04,0.0,0.5,0.7,194.4826532110255,2.5824120208590673e-10,1.0163982025884685e-10,0.013281005446589765,112.07751111111114
ESO563-G021_rotmod,13.44,310.0,20.4,0.4,277.98,0.0,0.5,0.7,196.56195003102712,2.317253643717288e-10,9.316420665379615e-11,0.05715875761823442,112.07751111111114
ESO563-G021_rotmod,15.18,310.0,16.1,3.11,282.25,0.0,0.5,0.7,199.6051185465944,2.0516395896943576e-10,8.505914852602827e-11,0.04511058812027326,112.07751111111114
ESO563-G021_rotmod,16.83,314.0,13.5,15.18,283.33,0.0,0.5,0.7,200.91883149670164,1.8985613477246386e-10,7.773321428637274e-11,0.037343793029897446,112.07751111111114
ESO563-G021_rotmod,18.56,317.0,12.7,22.91,276.47,0.0,0.5,0.7,196.83165027505106,1.7546480065569763e-10,6.76489951929021e-11,0.03479835911779998,112.07751111111114
ESO563-G021_rotmod,20.3,319.0,10.4,33.06,272.19,0.0,0.5,0.7,195.28610204005815,1.624556360951468e-10,6.08830065240725e-11,0.02831763392974181,112.07751111111114
ESO563-G021_rotmod,21.94,318.0,10.8,33.62,273.0,0.0,0.5,0.7,195.94592213159223,1.4937126930983226e-10,5.671334864256491e-11,0.029499247827390686,112.07751111111114
ESO563-G021_rotmod,23.68,317.0,9.3,39.67,271.34,0.0,0.5,0.7,195.9244923433515,1.3752646537879003e-10,5.2534574252343074e-11,0.02548226297602676,112.07751111111114
ESO563-G021_rotmod,25.41,317.0,7.23,44.98,261.62,0.0,0.5,0.7,190.38306804965615,1.281631916635084e-10,4.62276091008393e-11,0.019810404442653064,112.07751111111114
ESO563-G021_rotmod,27.06,312.0,8.39,46.29,252.97,0.0,0.5,0.7,184.7692467647146,1.165818252593024e-10,4.0886603928311486e-11,0.02335724809723258,112.07751111111114
ESO563-G021_rotmod,28.8,312.0,8.37,43.21,243.84,0.0,0.5,0.7,177.7528534229479,1.0953833998321954e-10,3.555413598792067e-11,0.02330156931750139,112.07751111111114
ESO563-G021_rotmod,30.53,311.0,11.5,45.08,233.85,0.0,0.5,0.7,171.39170823000742,1.0266996844230215e-10,3.1181877794009694e-11,0.03211824142692859,112.07751111111114
ESO563-G021_rotmod,32.18,310.0,14.5,52.43,224.75,0.0,0.5,0.7,167.3475011764442,9.678026405084011e-11,2.8203426747033607e-11,0.0406275483070784,112.07751111111114
ESO563-G021_rotmod,33.91,313.0,15.9,59.7,216.21,0.0,0.5,0.7,164.12639047392713,9.362899032957094e-11,2.574414672062119e-11,0.04412320934352526,112.07751111111114
ESO563-G021_rotmod,35.65,320.0,8.83,61.56,208.83,0.0,0.5,0.7,159.98318052220367,9.308718071223085e-11,2.326690269219606e-11,0.023967626720035707,112.07751111111114
ESO563-G021_rotmod,37.3,321.0,7.88,63.33,202.65,0.0,0.5,0.7,156.66588700160608,8.952631066049246e-11,2.1325022928176223e-11,0.021322370824907313,112.07751111111114
ESO563-G021_rotmod,39.03,320.0,8.0,62.96,196.77,0.0,0.5,0.7,152.71927858001425,8.502582609251935e-11,1.9365942195353168e-11,0.02171472409516259,112.07751111111114
ESO563-G021_rotmod,40.76,315.0,9.82,62.4,191.39,0.0,0.5,0.7,149.02625959877003,7.889262144139282e-11,1.7657974363521223e-11,0.02707791626850751,112.07751111111114
ESO563-G021_rotmod,42.41,312.0,9.07,62.21,186.89,0.0,0.5,0.7,146.0616998052535,7.438585690914226e-11,1.630248777710652e-11,0.02525032660809291,112.07751111111114
F561-1_rotmod,1.61,23.4,10.0,5.21,28.61,0.0,0.5,0.7,20.890432020425045,1.1021870234336377e-11,8.784527800144778e-12,0.37119186487457423,2.477476000000001
F561-1_rotmod,3.23,40.6,5.0,10.57,37.58,0.0,0.5,0.7,28.59813105781565,1.653860975092419e-11,8.205824731541397e-12,0.10696908421262359,2.477476000000001
F561-1_rotmod,4.84,45.5,5.0,15.71,39.1,0.0,0.5,0.7,31.799514147231875,1.3862031661099582e-11,6.770879149953878e-12,0.09544933668203336,2.477476000000001
F561-1_rotmod,6.45,49.2,5.0,20.94,44.01,0.0,0.5,0.7,37.50898092457325,1.2162418572404045e-11,7.069037250774378e-12,0.08827123615919752,2.477476000000001
F561-1_rotmod,8.06,50.4,5.0,25.97,48.52,0.0,0.5,0.7,43.029479429804866,1.0213520992400741e-11,7.444689635903959e-12,0.08616954006016901,2.477476000000001
F561-1_rotmod,9.66,50.4,5.0,29.26,49.44,0.0,0.5,0.7,45.588423969249035,8.521840496765009e-12,6.972387015197824e-12,0.08616954006016901,2.477476000000001
F563-1_rotmod,1.07,22.1,7.17,1.98,18.3,0.0,0.5,0.7,13.09066079309979,1.4792794511752546e-11,5.1902564415640136e-12,0.28180012988654435,13.59151111111111
F563-1_rotmod,1.78,42.7,10.66,4.03,24.51,0.0,0.5,0.7,17.79356484800053,3.3195957700286613e-11,5.764416907703965e-12,0.21684211602288825,13.59151111111111
F563-1_rotmod,2.49,60.6,7.69,6.25,27.45,0.0,0.5,0.7,20.391511714436476,4.7796418599935376e-11,5.411889916731714e-12,0.11022193286587478,13.59151111111111
F563-1_rotmod,2.97,76.8,11.1,7.78,28.28,0.0,0.5,0.7,21.45711070950607,6.435991257970482e-11,5.023836413410052e-12,0.12553824867515873,13.59151111111111
F563-1_rotmod,3.04,81.6,17.5,8.01,28.2,0.0,0.5,0.7,21.48906931442123,7.0983300478693e-11,4.922787448544568e-12,0.1862782704241889,13.59151111111111
F563-1_rotmod,3.19,87.0,8.93,8.49,28.16,0.0,0.5,0.7,21.64654475892169,7.689485404954357e-11,4.76031771133193e-12,0.08915516605508135,13.59151111111111
F563-1_rotmod,6.95,90.0,24.8,17.83,29.57,0.0,0.5,0.7,27.479107518258303,3.777023344532282e-11,3.5210313906640018e-12,0.23934451447112542,13.59151111111111
F563-1_rotmod,8.58,97.8,9.4,22.83,29.09,0.0,0.5,0.7,30.729838105658807,3.612766361171217e-11,3.5668324695885867e-12,0.08348401083620792,13.59151111111111
F563-1_rotmod,9.26,93.7,25.3,24.91,28.73,0.0,0.5,0.7,32.14365489486222,3.07268223755311e-11,3.6160046600351837e-12,0.23452829012064613,13.59151111111111
F563-1_rotmod,9.89,103.0,23.8,26.69,28.7,0.0,0.5,0.7,33.52910824940025,3.476382960739663e-11,3.683809547068326e-12,0.2007030809572309,13.59151111111111
F563-1_rotmod,10.08,97.4,11.0,27.31,28.73,0.0,0.5,0.7,34.03736990426845,3.050049140072344e-11,3.724782442440538e-12,0.09809526285289054,13.59151111111111
F563-1_rotmod,11.84,106.5,9.48,30.86,27.77,0.0,0.5,0.7,36.57767146771374,3.1045379134882055e-11,3.662097156797387e-12,0.07731665142615639,13.59151111111111
F563-1_rotmod,14.56,112.0,11.0,30.44,25.73,0.0,0.5,0.7,35.462798112952115,2.7920560032136066e-11,2.799200964448552e-12,0.08530784465956731,13.59151111111111
F563-1_rotmod,15.43,111.5,9.4,30.7,25.11,0.0,0.5,0.7,35.464715563500576,2.611158672792917e-11,2.6416573883476715e-12,0.07322633416844067,13.59151111111111
F563-1_rotmod,17.93,111.0,24.3,33.36,23.48,0.0,0.5,0.7,37.26318290216229,2.2269738775930856e-11,2.5097419020109694e-12,0.19015055694142377,13.59151111111111
F563-1_rotmod,19.02,112.5,7.75,34.35,22.95,0.0,0.5,0.7,37.99044287712371,2.1564728118838195e-11,2.459164920083441e-12,0.059836128617781356,13.59151111111111
F563-1_rotmod,20.1,106.0,10.7,35.34,22.07,0.0,0.5,0.7,38.63234460914843,1.811611746079447e-11,2.406331909852996e-12,0.0876783199314112,13.59151111111111
F563-V1_rotmod,1.31,12.0,5.0,4.66,11.06,0.0,0.5,0.7,9.10370254347098,3.562383341068615e-12,2.0502852021602785e-12,0.36191206825270983,0.8184217777777781
F563-V1_rotmod,2.63,21.7,5.0,9.66,16.85,0.0,0.5,0.7,15.338736910189184,5.80247361067094e-12,2.8991648013905272e-12,0.20013570594619898,0.8184217777777781
F563-V1_rotmod,3.93,28.6,5.0,13.79,23.41,0.0,0.5,0.7,21.54479403475466,6.745108976065936e-12,3.827732659370483e-12,0.15185121744868943,0.8184217777777781
F563-V1_rotmod,5.24,29.5,5.0,16.46,24.18,0.0,0.5,0.7,23.733263576676514,5.382229344730837e-12,3.483638589028417e-12,0.14721846844178027,0.8184217777777781
